search_word,username,userid,location,tweet
The+Big+Bull,theblofaiz,1235162083962097666,"Mumbai, India","US economy on such massive jolt of monetary heroin there’s no dialing back the dosage – Peter Schiff

Stocks have been on a bull run ever since their big March drop at the beginning of the pandemic, so veteran stockbroker Peter Schiff asks: if Covid-19 d… https://t.co/drBDkNx7d8 https://t.co/W0TRbyA3JO"
The+Big+Bull,pdx_erik,1239742504481615873,,"@EconguyRosie Bitcoin is gaining acceptance from institutional managers and deep pockets, relative to 2017. That will drive demand in the current bull run. 

How far and how long remains to be seen. The big climbs are epic, but so are the crashes back down."
The+Big+Bull,heart_of_void_,1327196378913595393,,"@bronx_bull @tamilan_ts @antonjose005 @governorswaraj I've been observing that even dalit SC ST meritorious students have no interest in Indian industry...

The population too big, too much saturation, too much competition, with lesser opportunities here so people run away..."
The+Big+Bull,KeelingMarco,1249790140123197441,,"Now we hear about women's rights ! They didn't care when Joe was under the gun ...more bullshit ! If you women really cared ... Big bad Joe would not be elected ! Not a word for the Victim ... Poor Brett Kavanaugh ... wrong party ...selective bull shit ,won't be important ...NOW"
The+Big+Bull,lizzo7,83588181,"Kitwe, Zambia ",@kushopralweezy Of course... don't be too quick to buy into bull runs. And buy in small amounts instead of a big amount at once. It evens out the losses.
The+Big+Bull,CryptoMillion33,1163189200960806919,BULLISH ,"#XRP Shifting to Bull Cycle 

$XRP is the Key Crypto Asset in Digital Dollar Revolution, Says CEO Brad Garlinghouse

BIG BG Brad Garlinghouse $XRP Bridge Asset walled Gardens 

Christine Lagarde ECB Banks Will Be Ready In January

$RSR Next Stop $3.49

https://t.co/vIM8gZuXrK"
The+Big+Bull,CKJCryptonews,935723010744553472,,"#XRP Shifting to Bull Cycle 

$XRP is the Key Crypto Asset in Digital Dollar Revolution, Says CEO Brad Garlinghouse

BIG BG Brad Garlinghouse $XRP Bridge Asset walled Gardens 

Christine Lagarde ECB Banks Will Be Ready In January

$RSR Next Stop $3.49 

https://t.co/IVvvbQu8pt"
The+Big+Bull,Trading_Boxes,416935990,Los Angeles,"It is important to remember your bull/bear levels. In this case, any ""bearish"" activity above 3515 zone $SPX is and will be considered weakness in an uptrend until that zone gives out. Big players understand that regardless of the short term volatility, https://t.co/Jl5Pqe7MYF"
The+Big+Bull,HumutUtut,1267791813496078336,,$CIIC #thursdaymorning Bears seemingly witnessed the bull chance here that's why they left. Read this article about these Mental health related stocks here - - &gt; https://t.co/VAvvJjJZaf  &lt; -- - Don’t miss these mushroom stock chance folks. #nasdaq Check disclaimer on profile
Durgavati,indcareer,62013363,India,"Rani Durgavati University: University of Jabalpur, Jabalpur announced MA exam results https://t.co/KmPlgDbmBW"
Durgavati,latestly,828841083257778176,"Mumbai, India","#Durgavati Star #BhumiPednekar Talks About Her Process of Choosing Films

@bhumipednekar 

https://t.co/fyjLtooNii"
Durgavati,AnjaliS19975950,1309450346683535360,,"@RenuRawal7 @ColorsTV @KhanEijaz @BeingSalmanKhan Rani laxmibai the queen of jhanshi ,ahilyabai, durgavati, rani karmvati...female warriors of our country."
Durgavati,AshokBhasin15,1102958591173148675,"साकेत, नई दिल्ली",@AmitShah India is the only country in the world where women have ruled &amp; very successfully Rani Durgavati        ABBAKKA CHOWTA Mahadevi 30yrs old ruled ULLAL fought the Portuguese     Jhansi ki Rani fought the Britishers  Women should be given opportunity in every field
Durgavati,AshokBhasin15,1102958591173148675,"साकेत, नई दिल्ली",@timesofindia Women have proved to be better leaders than men  Rani Durgavati   ABBAKKA CHOWTA Mahadevi 30yrs old ruled ULLAL fought the Portuguese   Jhansi ki Rani fought the Britishers History
Durgavati,SohamNanda95,895969485219176448,,@HimeshMankad What about Durgavati trailer?
Durgavati,LegalChakshu,1062248309039886336,India,"A long thread worth zilch. This is not Indian feminism. This may be western garbage. Indian feminism is way deeper and far far substantive. Indian feminism is represented by Gargi, Maitrey, Jhansi ki Rani LaxmiBai, Ahalya Bai Holkar, Tessy Thomas, Shakuntala Devi, Durgavati etc https://t.co/PGL0wSFA6I"
Durgavati,LegalChakshu,1062248309039886336,India,"@artwhoring A long thread worth zilch. This is not Indian feminism. This may be western garbage. Indian feminism is way deeper and far far substantive. Indian feminism is represented by Gargi, Maitrey, Jhansi ki Rani LaxmiBai, Ahalya Bai Holkar, Tessy Thomas, Shakuntala Devi, Durgavati etc"
Durgavati,LegalChakshu,1062248309039886336,India,"@hAiKyuuStAn_Acc @sagarsingh7417 @artwhoring A long thread worth zilch. This is not Indian feminism. This may be western garbage. Indian feminism is way deeper and far far substantive. Indian feminism is represented by Gargi, Maitrey, Jhansi ki Rani LaxmiBai, Ahalya Bai Holkar, Tessy Thomas, Shakuntala Devi, Durgavati etc"
Durgavati,Aisha30597297,1212271540739272706,,"For me Durgavati was #IronLady she fought against cruel Mughal and defeated them 
Inspiration for me"
Teri+Diwali+Meri+Christmas,Btv_reporter,731748709948489728,"Mumbai, India","Teri Diwali Meri Christmas to be released on Amazon Prime Video.Directed &amp; Prod uced by Anurag Jha, who is also the leading man, the film was reportedly made on a budget of Rs75,000. https://t.co/Lj5McNoLWU"
Tejas,rn_tejas,1287622848643645440,,"Today I have completed Day 7 of #100DaysOfCode 

I have built an Hangman game https://t.co/a2vWGAOlgr

Thank you @LondonAppBrewer for awesome course"
Tejas,h_tejas,968399519821058048,Mumbai,@halfwrittendoc I hope you are talking about some celeb son-father duo
Tejas,JioCare,1373901961,,"@Simply_Sense We don`t want our customers to face such issues. Please DM us your Jio number and alternate number so we can assist you further - Tejas 
 https://t.co/3LgXqjkQPn"
Tejas,JioCare,1373901961,,@Mohamma38918012 We understand your concern for Jio fiber. We want to inform you that Jio fiber services are rolled out in phase manner once the services are available in your locality our sales team will get in touch with you. Thank you for your co-operation and patience – Tejas
Tejas,Pratik_Rathod33,975280261230309376,India,"@sanket50 @ADALBERTNORONHA @himanshuyv @rajtoday @mid_day @RailMinIndia @PiyushGoyal @PiyushGoyalOffc @DVPravasi @AkshayMahapadi @MaheshLPatil4 @ShrinivasCVanga @hitesh_save @vinay1011 @WesternRly @SadanandPawgi Yes offcourse if PLG provide better patronage to TEJAS it should be given stoppage at PLG, similarly demand of Swaraj is long time pending from BL, &amp; BL is capable of providing good patronage to Swaraj than PLG , @WesternRly can try it on experimental basis if they want."
Tejas,Bentcat700Tx,1041811045910814721,,"@JamiJm8645 @AlexaNielsen6 @HockeyDad2001 @Holiday1326 @InnerVoltRock @JanetGraceMusic @jbm32753 @Jbobbs1 @JCopeland412 @jensclark @jimjjackson2 @JO_D_in_NL @joelbgreen1 @JuliusMiami @Justyou45505359 @jvi96189362 @JWSEA @katibug817 @Kelleyrose20 @KingRezizt @kinsleydma @Wikweko @PetraMcCarron2 @M0rningL0ri @WillBrentP56 @ArianaDMichaels @doxie53 @dk1821dk @itstheflavoring @gloriadoherty11 @BluewaveSJ @lazybeachgirl @bab_101 Hi there, Jamie @JamiJm8645 
and Alexa @AlexaNielsen6 
Very nice, lists, Ladies.  I appreciate you. Peace from Tejas https://t.co/T7naHvcy9o"
Tejas,JioCare,1373901961,,@Shahbaz37883954 We are always here for your assistance. Please share the complete details asked in the previous interaction so we can assist you further – Tejas  https://t.co/3LgXqjCsdX
Tejas,SouthTejas1984,1702562684,THE 78059,"🚨🏆🏈One Day Away🏈🏆🚨

1st ever #Clash between your @NataliaSports Muatangs and the @FranklinISD Lions

Cedar Park, Tejas!

7:30pm!

Who wants it?? 🐎🔷️✔☝️🏆 https://t.co/1fqdVSicAa"
Tejas,BriBriUTSA,70198906,,@tejas_e @IleanaGonzxlez Need double secret compartments.
Tejas,Neerajs41363969,856563316952416257,,@_soniashenoy @VijayKedia1 @CNBCTV18News Ask him about his conviction on Tejas network @VijayKedia1
Coolie+No+1,pranjal_24dvn,3246602130,India,"@VarunJacqueline @Varun_dvn @Varun_dvn don't be shy, drop the coolie no.1 trailer please 👀"
Coolie+No+1,Pradeep54242413,1276811260684693504,,"After #Laxmii debacle, OTT players turn cautious; Amazon demands an exclusive screening of Coolie No. 1.

Mera Desh badal raha hai! 🚩🚩
#LaxmiBomb #boycottbollywoodmovies https://t.co/iNfyyyJBF9 via @News Reader Board"
Coolie+No+1,rg_swag31,1007528909519241216,үσυя's нεαят,"@Varun_dvn Coolie No. 1 Teaser update brother? 
Am Fan of Tamil Nadu 
#coolieno1 #CoolieNo1OnPrime"
Coolie+No+1,2raosanjiv,159657145,World explorer,"After Laxmii Disastrous Fails, Amazon Prime Video Demands Exclusive Screening of Coolie No 1 For In House Content Team https://t.co/vLvWfZgc0a"
Coolie+No+1,william_jeson,1308737350885924864,"United State, California","The new #Bollywood movie #Coolieno1 is releasing on December 25, 2020, with a whole new cast including #VarunDhavan and #SaraAliKhan as main actors.
https://t.co/QMV79rUvPH https://t.co/D3XWZt7hSD"
Coolie+No+1,Nonconf70682262,1303605257381920768,,"@mehhwhatever_ oops....and no new subscribers coz lets face it IPL is over

i also read prime has asked for a pre-screening of coolie no. 1 before they pay up 

bullywood wake up and smell the ""coffee"""
Coolie+No+1,Intolrentndian,1594682035,,"After the debacle of Laxmii, Amazon demands an exclusive screening of Varun Dhawan’s Coolie No. 1? https://t.co/cxggHDCC1i"
Coolie+No+1,VarunJacqueline,1215526562004496386,,"VD @Varun_dvn trailer do coolie no.1 ka....
Can’t have patience now. https://t.co/YVfJkiqf3q"
Coolie+No+1,varadadya,142286969,"Bengaluru South, India","Good News : @PrimeVideoIN is demanding an exclusive screening of Coolie No.1 for their internal content team.
Reason, #Laxmii Failed to give APV new Subscribers. 

Conclusion : Film Flopped."
Coolie+No+1,biggi_esmalls,1018548645765963776,"Goa, India",@GemsOfBollywood @Abhishekpositiv @DisneyPlusHS @PrimeVideoIN coolie no 1 will become coolie number none in no time😂
Incredible+India,CaseyMattox_,461759120,"Fairfax Station, VA",Tehmina is a former colleague and friend doing incredible and difficult work for religious freedom in India. Her faithful witness challenges me. https://t.co/7VU1EAVMpa
Incredible+India,Satyampandey80,1270021294277505024,India,@detresfa_ Incredible India!
Incredible+India,Bryan_LNGA,17142267,Vancouver,"Countries like India are investing in #LNG to reduce GHGs and improve air quality. With our low-emission #LNG, #Canada has an incredible opportunity to play an outsized role in providing cleaner energy solutions to the world. #bcpoli #cdnpoli #abpoli 

https://t.co/LtteyEJPW9"
Incredible+India,keiaishungry,14687230,"Shelby, NC",Another incredible conversation on the @whetstone_mag Point of Origin podcast. I especially loved hearing Dr. Narayanan discuss the politicization of meat in India. Wow. https://t.co/CpqVM0HeUF
Incredible+India,fayaz_king,1906878560,"New York, NY",Incredible progress in the percentage of India's population with access to a household toilet. Something to celebrate on #WorldToiletDay ⚡️🚽 https://t.co/UlxqNHnfqI https://t.co/88eMM9Bp0x
Incredible+India,chloe_india_,2316881905,she/her,"My mum came into my room to see the PS5 whilst I was playing Miles and she said it looked incredible, like a movie"
Incredible+India,ASKMeteo,1061945082205663233,"Darmstadt, Germany","Have a look at this incredible view of the air masses in motion over #India today: This #trivisWS animation shows today's incredible view of the #AirMasses, from #satellite images of the #Meteosat satellite from #EUMETSAT from 00:00 UTC until 14:45 UTC on 19.11.2020. #StaySafe https://t.co/ulMuU7LSSe"
Incredible+India,ims_smith,894996397,"Geneva, Switzerland","@ChennaiTimesTOI an incredible story of youth empowerment in India 🇮🇳 to change the world with care, compassion and courage - @jalotasuh #PeriodPoverty supported by @queenscomtrust #TeamQCT @NicolaBrentnall @HillHinchliff @GMA_Kochi @GEMS_ME 🙌🇮🇳🙌 https://t.co/s07KhHJ75O"
Incredible+India,ims_smith,894996397,"Geneva, Switzerland",@timesofindia an incredible story of youth empowerment in India 🇮🇳 to change the world #PeriodPoverty supported by @queenscomtrust #TeamQCT @NicolaBrentnall @HillHinchliff @GMA_Kochi @GEMS_ME 🙌🇮🇳🙌🇮🇳🙌🇮🇳🙌 https://t.co/T0RNgyPqSI
Incredible+India,4cast4you,145306695,Massachusetts,"This is an incredible look at the world’s most air polluted city - New Delhi, India. https://t.co/20pvA1Dont"
Tadkaa,Punjaabi_Tadkaa,143794453,,@Vikramjit_S And now I miss Indian Accent 😪
Tadkaa,KartikDhar,40134492,Exile. ,@Punjaabi_Tadkaa That looks like a dogs vomit. I kid you not
Tadkaa,Punjaabi_Tadkaa,143794453,,"First salary - 18000/- 
Salary from working for a research company fresh out of DU 
Donated some of it and spent the remaining on perfumes and body lotions. https://t.co/1OjGxHkFS1"
Tadkaa,Punjaabi_Tadkaa,143794453,,How can I unsee this 😫🤮 https://t.co/hNaoXLJeMK
Tadkaa,Punjaabi_Tadkaa,143794453,,These Monday Tuesday blues will last entire November I can just feel it 😫
Tadkaa,ChanakyaTiwari_,1627957554,Punjab.,"@Punjaabi_Tadkaa Yess please, kuch nahi hoga if you have a little bit of mithai. It's important to have it during festive season."
Tadkaa,Punjaabi_Tadkaa,143794453,,@ChanakyaTiwari_ I shouldn’t but I will I think haha
Tadkaa,ChanakyaTiwari_,1627957554,Punjab.,@Punjaabi_Tadkaa You should go and have it to be honest.
Tadkaa,Punjaabi_Tadkaa,143794453,,@ChanakyaTiwari_ I didn’t eat anything this Diwali! And now I’m craving rasmalai :/
Tadkaa,ChanakyaTiwari_,1627957554,Punjab.,@Punjaabi_Tadkaa Honestly never really liked kalankand but this diwali my neighbour got me one box and that was just out of this world.
Mahavir+Karna,veda_padma,1086282854949097472,"Pune, India",@ijyotish @Sheks65 @astrobrajesh That's because navkar mantra is not invoking any deity. It's only namah japa to all the siddhas and gurus. But Jainism have mahavidya too like Varahi and those mantra or for that matter ghanta karna mahavir mantra is given by acharyas. Padmavati tantra of jainism is pretty strong
My+Name+is+Raga,EshaIndian,1006943173820571649,"Mumbai, India",@priyankagandhi My question is 4m ur 2019 tweet: what was the name of the bodygaurd who kept sleeping under a blanket while Ur grandpa slept with the bodyguards wife? He must have taken the same doze that RaGa take desedays. The man should be awarded Padma Bhushan( posthumously)..🙏🏻🙏🏻 https://t.co/T0IbcFt6GD
My+Name+is+Raga,TheGodmotherNg,1074938992611729408,,"...my lady, tell me what’s your name. I go crazy when I see you walking down this lane. When you call me Casanova, well that is untrueeeee ..Just call me Danny Wilson x2) and I’ll play you ragamuffin, ra ra raga..🎤🎸 https://t.co/dBbn3DicQ0 https://t.co/jTLvmyIl1l"
My+Name+is+Raga,BhardwajSukant,1261337166283780097,,@Winkerbell_ Ok he supported caa and hathras but where was he at the time of palgarh.. Rajasthan.. Delhi.. And CAA never states that Muslims will be pushed out so raga did just one thing that is in the name of religion just tried to provoke a specific community 🙏🏻 i rest my words
My+Name+is+Raga,Mohanmitta,65572947,"Charlotte, NC","@indianneer @TimesNow @RahulGandhi @amitmalviya That is biggest achievement @RahulGandhi @INCIndiaLive , the very mention of his name is nothing but an achievement.  I will say RaGa has arrived. His name is mentioned in book with other great leader in worlds. My Congratulation, keep your head high."
Sarfarosh+2,Neeharp,264091866,New Delhi,"@aloksaxena02 @FilmHistoryPic @MsRiyaMukherjee To watch Amir Khan’s Sarfarosh. When we reached the theatre, a House Full board greeted us- which was surprising considering that the movie was by then about 3 months old. A helpful paanwala showed us a man sitting in the courtyard with a table and selling the tickets .....2/n"
Sarfarosh+2,vsreekumarnair,1165621268479139842,,"He made super Patriotic movies like Sarfarosh,Lagaan and Mangal Pandey and gained the acceptance and trust of Patriotic Indians.. Then he surreptitiously and subtly started inserting his Agenda into his Movies..Take the example of Rang De Basanti..                            (2),"
Sarfarosh+2,i_Am_VivekRai,1196837673001836544,"Varanasi, Uttar Pradesh","@iamSincereSayar My Fvrt Cop Movie 👍

DECADE Wise Fvrt -&gt;
1. 70s #Zanjeer -&gt; India's First Cop Movie &amp; Biggest HIT Ever in Cop Genre
2. 80s #Ardh_Satya / #Tridev
3. 90s #Sarfarosh -&gt; All Time Fvrt
4. 2000s #Khakee -&gt; All Time Fvrt
5. 2010s #Article15 / #Singham 

Last 50 Years kii Best Movies."
Bhoot+Police,MalhotraKing,1272011730172866561,India,"@MimiSayani @Sidliciousx Confirmed film hain upcomming 
Bhoot police 
EV2
SAPF"
Bhoot+Police,raju0524,1321527926,,"@yamigautam  Yami Gautam today shared a picture of herself on sets of 'Bhoot police ' in Dharamshala.She captioned the pic as, “Hey ! Morning #BhootPolice #setdiaries. #myhappyplace #himachal."" 'Bhoot Police' also stars Arjun Kapoor, Saif Ali Khan &amp; Jacqueline Fernandez. https://t.co/JRH5TibpeE"
Bhoot+Police,YsEbVJhJTUqCVoT,1318418172207198208,आपबतादोवहाआजायेंगे शेर जो है,"@itsomsarraf Saif Ali Khan Shoot film there ""Bhoot Police
#RepublicRoar4SSR"
Bhoot+Police,Shado13677128,1288525245456871424,,Saif Ali Khan was shooting in himachal during that period for his upcoming BLOCKBUSTER FLOP DABBA BAND movie bhoot police https://t.co/f0pJ7jpPMd
Bhoot+Police,ur_cruise,3006720900,India,"@Urrmi_ @Punitspeaks @sharmarekha @NCWIndia Dont worry, you have taken necessary action ab usk saare bhoot utar jaenge.. Police k hathhe chadhne k bad"
Bhoot+Police,BHASKARAGNIHOT,999595586327199746,India,"@TeaWithKanmani @x_itsisha_kaur_ Its weird Saif Ali Khan is shooting for Bhoot Police in the same area. Its indeed suspicious as no Suicide note was found with Late Asif Basra just like Late Sushant.2020 has realty destroyed the Credibility of Bollywood.People have lost faith, trust,now interest too is Bollywood"
Bhoot+Police,Nonconf70682262,1303605257381920768,,"@TeaWithKanmani not sure if it has been declared a suicide. our media is famous for jumping to conclusions 

bhoot police is the movie.. i dunno what arjun kapoor is doing there movie cast dusnt mention him

damn shady

#AmitShahJiExpediteSSRCase"
Bhoot+Police,SMeghav,1323617821318733824,,@TeaWithKanmani Film shooting bhoot police it's Saif Ali Khan upcoming movie
Bhoot+Police,Spotboye,2597554885,Mumbai,"#YamiGautam drops a sun-kissed picture from her shoot in Dharamshala, enjoying a crisp winter morning!

#Bollywood | #BhootPolice | @yamigautam 

https://t.co/4jmx7ezHQa"
Bhoot+Police,greens_live,1101708028355653632,Manjeri,Yami photo from the sets of 'Bhoot Police' https://t.co/tkF71KJmqk
Kalki+(Hindi),ujjsinghania,3243348871,Bharatvarsh,"@GarudaPrakashan I prefer to read hindi translation of Indic authors from Non-hindi region. I read quite a few Bhyrappa ji's books and most of them in Hindi. Wanted to read Kalki ji's work but since it's not available in Hindi, I have got English translation."
Cobra,roshanreddy2797,713681185033957376,,"#BiggestPoll : Let's settle this 🔥🔥
All time best Acting 🤩🤩??

#SooraraiPottru #RamPothineni 
#HBDPriyankaMohan #airstrike youtuber #vikram #SarkaruVaariPaata #JagameThandhiram #Karnan #master #Valimai #BEisComing #surgicalStrike #Suriya #cobra @dhanushkraja @Suriya_offl"
Cobra,GardcoreLegend,1060342056298729474,Little Rhody,"I was a very intense person in my industry which described me as a Cobra Kai type, but this style led me to blood pressure meds and being over 50, is not the way of life I can sustain anymore, I'll ask, should I be more of a Koala Kai type? #NoMercy #MoreMercy https://t.co/9tugX1QKfH"
Cobra,iwightradio,72108265,"Newport, England","BREAKING: Not only has Isle of Wight man Ian contracted coronavirus twice, he's also been attacked by a deadly Cobra in India and is now fighting for his life. #iwnews #India @CommAcIOW #IsleofWight

https://t.co/XaaPOi8b5d"
Cobra,KhuramMalik,24510870,"London, UK","@becauseivy Brooklyn Nine Nine, Malcolm in the Middle, Cobra Kai, Mandalorian, The Good Place"
Cobra,CobraSport,304411360,"Sheffield, UK","DOES A NEW EXHAUST REALLY INCREASE ENGINE POWER?

A great little article here from DRIVETRIBE featuring our friends at AmD Tuning regarding the difference that adding a #performanceexhaust makes to your car.

https://t.co/IBLynnLjlk

#Cobra #Exhaust #CobraSport #TIGnotMIG"
Cobra,vimal_sky,240212425,Mumbai,"@UnSubtleDesi @ShefVaidya not media, its lutyen media. he is a Cobra."
Cobra,TekStol,1101237231187046401,#VoteBlueToSaveDemocracy,"@GrandpaSnarky @MegLavDC @booradley1961 @Alpha_Crone @LiftHimUp68 @Jell0wYell0w @SamanthaPerron4 @ejeaves @nc_misfit @BastaGal @killer_cobra @formerrepublic7 @debb_nodowner @KimberlieAPeti1 @Deadpools_R_Us @stepht93 @LinMDJD Hi Grandpa, I followed everyone on the list and retweeted it.  Please include me in your future lists.  Thanks! @TekStol"
Cobra,Shamixshah,1026703866845376512,🇵🇰,@Ashkhan70677130 @imlaraib @BlacK__CoBrA_ @Abdulfatahghun5 U ko pta ni next tuesday s sunday tak me ki dawat h🤗🤗
Cobra,wonderIandsm,754406030088568833,"Bahia, Brasil",@loveshawnly cobra MONSTER OUT TOMORROW
Cobra,wktong2012,600932445,,@AngelaG03421476 The rise of the Cobra.
Mughal+Road,NewspointjK,955739059527196672,,"Mughal road closed for traffic moment

https://t.co/sKZu9e50VK"
Mughal+Road,JammuKashmir5,2945007206,,"Meanwhile, the 270-km-long #Srinagar-#Jammu national highway and 86-km-long historic Mughal road, linking #Shopian in south #Kashmir with Rajouri and Poonch in Jammu region are through for traffic on Wednesday."
Mughal+Road,utopiaXV,1098916862459469824,J&K.,"@ShivPaNoTra @ANI My guess is that they infiltrated through Rajouri/sunderbani/noushera and then tried to travel to south Kashmir through the national highway via jammu as the Mughal road is too obvious a route.
Jammu border is almost impregnable."
Mughal+Road,State_Times,466484786,Jammu | Kashmir | Delhi,"Snow clearance operation completed on Mughal road
https://t.co/cCr7t6DDcN https://t.co/ES9YTPyB6J"
Mughal+Road,state_sentinel,1260105611565359105,,"Jammu and Kashmir: Traffic movement resumes after snow clearance operations on Mughal Road connecting Shopian to Bafliaz in Poonch 

""It was snowing for 3 days. Workers have cleared the snow till Pir Panjal Pass,"" says Liquat Ali, Executive Engineer https://t.co/mql425xkTH"
Mughal+Road,desaipankaj1,378469514,mumbai,@sunmor2901 Kangana deserves education on meaning of Mughal ki Aulad (Sena) only at Arthur road jail. Mumbai police must help her get admission there with all great enthusiasm at earliest @KanganaTeam @KangnaRanaut___
Mughal+Road,dev_discourse,937962626222497793,National Capital Region,Traffic movement resumes after snow clearance operations on Mughal Road in J-K's Rajouri https://t.co/GHLxNAWYZS
Mughal+Road,INDdotNews,1270624726981832704,,Traffic movement resumes after snow clearance operations on Mughal Road in J-K’s Rajouri https://t.co/zYl6hg3Ooy
Mughal+Road,TNITweet,849487754,Bhubaneswar. New Delhi.,#JammuKashmir : Traffic movement resumes after snow clearance operations on Mughal Road connecting Shopian to Bafliaz in #Poonch . #TNI
Mughal+Road,GulistanNewsTV,1015106434701250562,Jammu And Kashmir,"Jammu and Kashmir: Traffic movement resumes after snow clearance operations on Mughal Road connecting Shopian to Bafliaz in Poonch 

""It was snowing for 3 days. Workers have cleared the snow till Pir Panjal Pass,"" says Liquat Ali, Executive Engineer https://t.co/g0BNJc5E7Q"
Chanda+Mama+Door+Ke,sayakd,34671086,,"@kunalmehra7 Bakhtawar sang ""Chanda mama door ke"" in the creepiest manner possible."
Chanda+Mama+Door+Ke,TandonAnshu,1638997963,,"“Chanda mama door ke” is one of the dream project of Sushant inspired from movie “Interstellar”. So, next time , If u see Mr Akki or anyone talking about it, u know what to do next - Just Boycott Bollywood!! #RepublicRoar4SSR @itsSSR @my_lyff https://t.co/VeVFqNBDS5"
Chanda+Mama+Door+Ke,Mayank01681347,1285997006867935232,,"Bollywood is so humble that they allow arjun kapoor to make 100 crores budget panipat but didn't allow @itsSSR Sushant to make 60-70 crore chanda mama door ke for which he trained himself in NASA .  Dedication level to study the character is lit p
#AmitShahJiExpediteSSRCase"
Coat,jayjayxx97,954345973,Rhode Island ,@Chelsinaa You know I NEVER wear a coat...but with the classrooms having the windows open I’m gonna have to wear one 😫😫
Coat,BarbLarochelle,65566588,,"@SarcasticHoney Would she customize these? They’re so pretty, but I’d rather wear one as a pin on a coat or hat instead of in my hair. I wish I had a cute little person for one of those hair bands."
Coat,rlyttle88,18677990,,@erasmus_east @Glentoran Got the bodywarmer and the black an grey coat they are great. Far better than the umbro range
Coat,MalcolmCowing,56670976,"Yorkshire, England",Spot on! @BorisJohnson came in #Trump’s patriotic clothing and had now donned the coat of a weak globalist sheep like #Biden! https://t.co/z8rWl272Wn
Coat,mickey_korean,2721136515,,Man i got 2 pair of pants😂 a jacket and a coat on. A hat. I’m burning up.. i really gotta start checking the weather app before work
Coat,eddiedoch,161360872,Glasgow,@greasymeatpie @AyoCaesar You'll be welcome. Bring a warm coat and a brolly. 😉
Coat,MagnusPeterss18,1325530738729635845,"Sölvesborg, Sweden","@NickyNot I happen to live in the very area of Sweden that has been affected by this, and unlike Denmark, Ireland and the Netherlands, there will be no cull in Sweden despite the virus infections. Yes, the fur is used for coats, and a Scandinavian mink coat can sell for £20,000, in China"
Coat,warren_tt,717518069577297920,"Oregon, USA",$NIO is riding on the coat tail of $TSLA momo.  Short
Coat,keremvibes,1082314467285843973,,a black coat https://t.co/DWHWyjzOXl
Coat,Moski4Prez,3854010147,Somewhere You're Not ,@dkmv147 I done worked hard for this coat
Maskhara,ORoomLeb,886675788,Lebanon,"Resign: ""Hezb ba3th :lol: chou hal maskhara i'm really ashamed i once called myself a FPMer [...]"" https://t.co/JWhAeX08Oy"
Maskhara,anthonygh89,1101840323947491328,Lebanon,"@LePriest Nothing is good about Twitter 😂 kello lal mashekel w el maskhara!
Happy birthday! Wish u a year full of success health and happiness hopefully hopefully in better than the previous one..."
Maskhara,omar_geryes,347935544,Lebanon,@OmarTamo19 You know I have a small nose injury that I'm postponing going to the hospital for it just because I'm afraid that I might get someone place who needs more medical attention than me? And I'm fully insured... shu hal maskhara hayda Khodor... Restricting his liberty....
Maskhara,lahloubaa,700411706053304320,Planet Earth,Ade helo l wahad yaamoul maskhara. Are you enjoying it? Helo l fame mn wara l shaming? https://t.co/XxOxe6cNLd
Maskhara,BalKris09222512,1305470248024326145,,World's Toppest ...Maskhara... https://t.co/hlaNXLJKjb
Maskhara,GIz167,369060348,Lebanon,I haven’t seen traffic like this in almost a year. Odd and even numbers and checkpoints only serve to steal more money from the people. Maskhara  #الاقفال_العام
Maskhara,Sandip31808965,1221089803149750272,,"@AZsafvi @SMQureshiPTI When these 2 clowns come before PAKI youthiyas and make these claims, rest assured it's another topi drama in progress. Ask Maskhara Qureshi to take his boss, DG-ISPR to UN HQ and address a press conference there."
Maskhara,Sandip31808965,1221089803149750272,,"@ARSHADSOFI @SMQureshiPTI You guys are an extremely confused lot. First go and clear up your head to get some clarity. Don't worry. It happens. Especially when billions of dollars have to be paid back and pockets are empty. Anyway, this Maskhara Qureshi is khakhi sidekick. So called PAKI FM is a joke."
Maskhara,sarinemfk,1250023610716209155,"Paris, France",@ARMENIANWOLF Tchapen aveli maskhara gnengor ma khalas yes kanetsa djishmarit kanetsa ma i don’t understand how people are still supporting him in Armenia after what happened ya3ne indzi hamar it’s a mystery
Maskhara,neerajku,18385478,,"@kunalkamra88 He inherits a proud legacy and carries it forward!! And you ? Nobody father , and maskhara son .. slow clap ...."
Beautiful,Lina_chan_des,917445980450156544,,@spoon_1122 why so beautiful???? https://t.co/biCaAifsSy
Beautiful,chantshmant,1230761488320622600,"Philadelphia, PA",@PrettimuchAMAZN well beautiful work
Beautiful,simonsayscomply,1090952400767250434,,@lionspoker @Ernesttheernest @Mangan150 Yea the nature is beautiful
Beautiful,cremation6905,1030603309437149184,"Maryland, USA",@nagul_ Beautiful
Beautiful,srtaathomsonn,827527161947025408,"Mullingar,Irlanda ","@louishrtss louis tomlinson pretty
louis tomlinson talented
louis tomlinson kind
louis tomlinson cute
louis tomlinson walls
louis tomlinson blue eyes
louis tomlinson singer
louis tomlinson beautiful
louis tomlinson amazing we should"
Beautiful,greysdamelio,1226169581489790976,cole sprouse.,"louis tomlinson beautiful 
louis tomlinson talented 
louis tomlinson singer 
louis tomlinson pretty
louis tomlinson walls
louis tomlinson album"
